prior_version,object,price,theta,probability,utterance_cost,alpha
v4_resampled_2,watch,100,0,0.0005512854650880038,3,6
v4_resampled_2,watch,100,50,0.0008147092948058283,3,6
v4_resampled_2,watch,150,0,0.0005433306122028598,3,6
v4_resampled_2,watch,150,50,0.0008029533298933378,3,6
v4_resampled_2,watch,150,100,0.0012211504524487968,3,6
v4_resampled_2,watch,200,0,0.0005358617181126373,3,6
v4_resampled_2,watch,200,50,0.0007919155321958179,3,6
v4_resampled_2,watch,200,100,0.0012043639081372425,3,6
v4_resampled_2,watch,200,150,0.0018278852128461144,3,6
v4_resampled_2,watch,50,0,0.0005298131716488498,3,6
v4_resampled_2,watch,250,0,0.0004711068688541014,3,6
v4_resampled_2,watch,250,50,0.0006962185096627502,3,6
v4_resampled_2,watch,250,100,0.0010588256084458074,3,6
v4_resampled_2,watch,250,150,0.0016069990636420881,3,6
v4_resampled_2,watch,250,200,0.0023962355007871427,3,6
v4_resampled_2,watch,300,0,0.00042543515376187584,3,6
v4_resampled_2,watch,300,50,0.0006287232224626438,3,6
v4_resampled_2,watch,300,100,0.0009561771761720136,3,6
v4_resampled_2,watch,300,150,0.0014512076535812307,3,6
v4_resampled_2,watch,300,200,0.0021639311292715587,3,6
v4_resampled_2,watch,300,250,0.00298769575493239,3,6
v4_resampled_2,watch,350,0,0.000356864599336184,3,6
v4_resampled_2,watch,350,50,0.0005273872149339815,3,6
v4_resampled_2,watch,350,100,0.0008020629744668915,3,6
v4_resampled_2,watch,350,150,0.0012173057004563838,3,6
v4_resampled_2,watch,350,200,0.0018151542217661285,3,6
v4_resampled_2,watch,350,250,0.002506146563335338,3,6
v4_resampled_2,watch,350,300,0.0032225422795745225,3,6
v4_resampled_2,watch,400,0,0.0003283141238933977,3,6
v4_resampled_2,watch,400,50,0.00048519430547526676,3,6
v4_resampled_2,watch,400,100,0.0007378949978766602,3,6
v4_resampled_2,watch,400,150,0.0011199167844028082,3,6
v4_resampled_2,watch,400,200,0.0016699352335846067,3,6
v4_resampled_2,watch,400,250,0.002305645656140763,3,6
v4_resampled_2,watch,400,300,0.0029647270903193352,3,6
v4_resampled_2,watch,400,350,0.003522469408498913,3,6
v4_resampled_2,watch,450,0,0.0003243999861794711,3,6
v4_resampled_2,watch,450,50,0.0004794098533562952,3,6
v4_resampled_2,watch,450,100,0.0007290978660144825,3,6
v4_resampled_2,watch,450,150,0.0011065652158796285,3,6
v4_resampled_2,watch,450,200,0.0016500263840959668,3,6
v4_resampled_2,watch,450,250,0.002278157912054008,3,6
v4_resampled_2,watch,450,300,0.002929381824090442,3,6
v4_resampled_2,watch,450,350,0.003480474777885842,3,6
v4_resampled_2,watch,450,400,0.003940848319068631,3,6
v4_resampled_2,watch,500,0,0.0002842667370919502,3,6
v4_resampled_2,watch,500,50,0.00042009950847509797,3,6
v4_resampled_2,watch,500,100,0.0006388972879856283,3,6
v4_resampled_2,watch,500,150,0.0009696661427214872,3,6
v4_resampled_2,watch,500,200,0.0014458928369469582,3,6
v4_resampled_2,watch,500,250,0.0019963148700059396,3,6
v4_resampled_2,watch,500,300,0.002566972405387084,3,6
v4_resampled_2,watch,500,350,0.0030498867163732558,3,6
v4_resampled_2,watch,500,400,0.0034533049961850645,3,6
v4_resampled_2,watch,500,450,0.0037831621606830997,3,6
v4_resampled_2,watch,550,0,0.0002606386594600171,3,6
v4_resampled_2,watch,550,50,0.00038518109381662944,3,6
v4_resampled_2,watch,550,100,0.0005857925354782261,3,6
v4_resampled_2,watch,550,150,0.0008890680849548148,3,6
v4_resampled_2,watch,550,200,0.0013257111071099282,3,6
v4_resampled_2,watch,550,250,0.0018303823968336586,3,6
v4_resampled_2,watch,550,300,0.0023536072262810392,3,6
v4_resampled_2,watch,550,350,0.002796381994574737,3,6
v4_resampled_2,watch,550,400,0.0031662683932700783,3,6
v4_resampled_2,watch,550,450,0.0034687080316447992,3,6
v4_resampled_2,watch,550,500,0.003672537074793556,3,6
v4_resampled_2,watch,600,0,0.0002434579736612914,3,6
v4_resampled_2,watch,600,50,0.00035979086443859847,3,6
v4_resampled_2,watch,600,100,0.0005471784729437532,3,6
v4_resampled_2,watch,600,150,0.0008304628133771904,3,6
v4_resampled_2,watch,600,200,0.0012383233571946907,3,6
v4_resampled_2,watch,600,250,0.0017097279056055832,3,6
v4_resampled_2,watch,600,300,0.002198462988154132,3,6
v4_resampled_2,watch,600,350,0.0026120510878645123,3,6
v4_resampled_2,watch,600,400,0.002957555447416571,3,6
v4_resampled_2,watch,600,450,0.003240058978036742,3,6
v4_resampled_2,watch,600,500,0.0034304520913267123,3,6
v4_resampled_2,watch,600,550,0.0035592078437948842,3,6
v4_resampled_2,watch,650,0,0.00023414957488900168,3,6
v4_resampled_2,watch,650,50,0.00034603458120640034,3,6
v4_resampled_2,watch,650,100,0.0005262575914085324,3,6
v4_resampled_2,watch,650,150,0.0007987108074099187,3,6
v4_resampled_2,watch,650,200,0.0011909771666203522,3,6
v4_resampled_2,watch,650,250,0.00164435798200789,3,6
v4_resampled_2,watch,650,300,0.0021144067139968114,3,6
v4_resampled_2,watch,650,350,0.0025121816411021666,3,6
v4_resampled_2,watch,650,400,0.0028444759492112217,3,6
v4_resampled_2,watch,650,450,0.003116178208967081,3,6
v4_resampled_2,watch,650,500,0.0032992918111556142,3,6
v4_resampled_2,watch,650,550,0.0034231247021123063,3,6
v4_resampled_2,watch,650,600,0.0035056001651712094,3,6
v4_resampled_2,watch,700,0,0.0002088700339969518,3,6
v4_resampled_2,watch,700,50,0.00030867557532386793,3,6
v4_resampled_2,watch,700,100,0.0004694411299305597,3,6
v4_resampled_2,watch,700,150,0.0007124794207998296,3,6
v4_resampled_2,watch,700,200,0.001062395442740009,3,6
v4_resampled_2,watch,700,250,0.0014668278076864331,3,6
v4_resampled_2,watch,700,300,0.0018861285673708894,3,6
v4_resampled_2,watch,700,350,0.002240958434506099,3,6
v4_resampled_2,watch,700,400,0.002537377180790958,3,6
v4_resampled_2,watch,700,450,0.002779745591065276,3,6
v4_resampled_2,watch,700,500,0.0029430896600543114,3,6
v4_resampled_2,watch,700,550,0.003053553153982613,3,6
v4_resampled_2,watch,700,600,0.003127124300892419,3,6
v4_resampled_2,watch,700,650,0.0031759944457948617,3,6
v4_resampled_2,watch,750,0,0.0002021822530010833,3,6
v4_resampled_2,watch,750,50,0.00029879213437719094,3,6
v4_resampled_2,watch,750,100,0.0004544101587215745,3,6
v4_resampled_2,watch,750,150,0.0006896666398604572,3,6
v4_resampled_2,watch,750,200,0.0010283787486451707,3,6
v4_resampled_2,watch,750,250,0.001419861649120105,3,6
v4_resampled_2,watch,750,300,0.0018257368752394574,3,6
v4_resampled_2,watch,750,350,0.0021692054934832664,3,6
v4_resampled_2,watch,750,400,0.0024561332485508267,3,6
v4_resampled_2,watch,750,450,0.00269074129790973,3,6
v4_resampled_2,watch,750,500,0.0028488552755378,3,6
v4_resampled_2,watch,750,550,0.0029557818539914663,3,6
v4_resampled_2,watch,750,600,0.003026997336430251,3,6
v4_resampled_2,watch,750,650,0.003074302714860021,3,6
v4_resampled_2,watch,750,700,0.0031029190314176783,3,6
v4_resampled_2,watch,950,0,0.00019307422757045738,3,6
v4_resampled_2,watch,950,50,0.00028533197000577015,3,6
v4_resampled_2,watch,950,100,0.00043393962176722987,3,6
v4_resampled_2,watch,950,150,0.0006585981301309191,3,6
v4_resampled_2,watch,950,200,0.0009820517359823613,3,6
v4_resampled_2,watch,950,250,0.0013558988837626131,3,6
v4_resampled_2,watch,950,300,0.0017434900032094714,3,6
v4_resampled_2,watch,950,350,0.0020714858444753296,3,6
v4_resampled_2,watch,950,400,0.002345487908731175,3,6
v4_resampled_2,watch,950,450,0.0025695271962523168,3,6
v4_resampled_2,watch,950,500,0.0027205183621212,3,6
v4_resampled_2,watch,950,550,0.002822628048976769,3,6
v4_resampled_2,watch,950,600,0.002890635374342028,3,6
v4_resampled_2,watch,950,650,0.002935809712171803,3,6
v4_resampled_2,watch,950,700,0.0029631369040161427,3,6
v4_resampled_2,watch,950,750,0.0029808627529451025,3,6
v4_resampled_2,watch,950,800,0.0029915738679671504,3,6
v4_resampled_2,watch,950,850,0.00299805920581799,3,6
v4_resampled_2,watch,950,900,0.0030021835725863918,3,6
v4_resampled_2,watch,800,0,0.00018545766358080707,3,6
v4_resampled_2,watch,800,50,0.00027407594047148723,3,6
v4_resampled_2,watch,800,100,0.00041682118530668227,3,6
v4_resampled_2,watch,800,150,0.0006326171648579885,3,6
v4_resampled_2,watch,800,200,0.0009433108849512369,3,6
v4_resampled_2,watch,800,250,0.0013024101776746742,3,6
v4_resampled_2,watch,800,300,0.0016747112576365364,3,6
v4_resampled_2,watch,800,350,0.0019897680269984103,3,6
v4_resampled_2,watch,800,400,0.0022529610139270444,3,6
v4_resampled_2,watch,800,450,0.002468162200210787,3,6
v4_resampled_2,watch,800,500,0.0026131969321672673,3,6
v4_resampled_2,watch,800,550,0.002711278505205239,3,6
v4_resampled_2,watch,800,600,0.0027766030170643793,3,6
v4_resampled_2,watch,800,650,0.0028199952774045785,3,6
v4_resampled_2,watch,800,700,0.0028462444418603902,3,6
v4_resampled_2,watch,800,750,0.0028632710257225536,3,6
v4_resampled_2,watch,850,0,0.00017126565146256828,3,6
v4_resampled_2,watch,850,50,0.00025310247950262175,3,6
v4_resampled_2,watch,850,100,0.00038492424883722164,3,6
v4_resampled_2,watch,850,150,0.0005842065988208588,3,6
v4_resampled_2,watch,850,200,0.0008711247091307842,3,6
v4_resampled_2,watch,850,250,0.0012027441910144702,3,6
v4_resampled_2,watch,850,300,0.0015465552030199381,3,6
v4_resampled_2,watch,850,350,0.0018375024834430135,3,6
v4_resampled_2,watch,850,400,0.0020805548194661695,3,6
v4_resampled_2,watch,850,450,0.0022792878923021897,3,6
v4_resampled_2,watch,850,500,0.0024132239474299573,3,6
v4_resampled_2,watch,850,550,0.0025037998997982027,3,6
v4_resampled_2,watch,850,600,0.0025641255011457885,3,6
v4_resampled_2,watch,850,650,0.0026041972004873424,3,6
v4_resampled_2,watch,850,700,0.002628437666823822,3,6
v4_resampled_2,watch,850,750,0.0026441613038039958,3,6
v4_resampled_2,watch,850,800,0.002653662551667187,3,6
v4_resampled_2,watch,900,0,0.00016934569411613897,3,6
v4_resampled_2,watch,900,50,0.0002502650981551614,3,6
v4_resampled_2,watch,900,100,0.000380609092043885,3,6
v4_resampled_2,watch,900,150,0.0005776574061388462,3,6
v4_resampled_2,watch,900,200,0.0008613590481785204,3,6
v4_resampled_2,watch,900,250,0.0011892609413044811,3,6
v4_resampled_2,watch,900,300,0.001529217692559783,3,6
v4_resampled_2,watch,900,350,0.0018169033360830964,3,6
v4_resampled_2,watch,900,400,0.00205723095693932,3,6
v4_resampled_2,watch,900,450,0.0022537361515060452,3,6
v4_resampled_2,watch,900,500,0.0023861707291875237,3,6
v4_resampled_2,watch,900,550,0.002475731288430098,3,6
v4_resampled_2,watch,900,600,0.0025353806153438044,3,6
v4_resampled_2,watch,900,650,0.002575003094699463,3,6
v4_resampled_2,watch,900,700,0.0025989718155865417,3,6
v4_resampled_2,watch,900,750,0.002614519184225254,3,6
v4_resampled_2,watch,900,800,0.002623913919250179,3,6
v4_resampled_2,watch,900,850,0.002629602218790454,3,6
v4_resampled_2,watch,1000,0,0.0001096389306312383,3,6
v4_resampled_2,watch,1000,50,0.00016202831657022112,3,6
v4_resampled_2,watch,1000,100,0.00024641650357876604,3,6
v4_resampled_2,watch,1000,150,0.0003739908511452483,3,6
v4_resampled_2,watch,1000,200,0.0005576668803109183,3,6
v4_resampled_2,watch,1000,250,0.0007699593339332304,3,6
v4_resampled_2,watch,1000,300,0.000990056425052297,3,6
v4_resampled_2,watch,1000,350,0.0011763118033096473,3,6
v4_resampled_2,watch,1000,400,0.0013319063313509411,3,6
v4_resampled_2,watch,1000,450,0.0014591290488119683,3,6
v4_resampled_2,watch,1000,500,0.0015448707356696184,3,6
v4_resampled_2,watch,1000,550,0.001602854636549654,3,6
v4_resampled_2,watch,1000,600,0.001641473205801301,3,6
v4_resampled_2,watch,1000,650,0.0016671258584310955,3,6
v4_resampled_2,watch,1000,700,0.0016826438492508408,3,6
v4_resampled_2,watch,1000,750,0.0016927096314401952,3,6
v4_resampled_2,watch,1000,800,0.0016987920341081377,3,6
v4_resampled_2,watch,1000,850,0.001702474791334185,3,6
v4_resampled_2,watch,1000,900,0.0017048168499699153,3,6
v4_resampled_2,watch,1000,950,0.0017064105930448348,3,6
v4_resampled_2,watch,1050,0,0.00009275972318915611,3,6
v4_resampled_2,watch,1050,50,0.00013708362264504327,3,6
v4_resampled_2,watch,1050,100,0.00020848002191927101,3,6
v4_resampled_2,watch,1050,150,0.00031641395650046654,3,6
v4_resampled_2,watch,1050,200,0.0004718125683238141,3,6
v4_resampled_2,watch,1050,250,0.000651422029304293,3,6
v4_resampled_2,watch,1050,300,0.0008376345829054487,3,6
v4_resampled_2,watch,1050,350,0.000995215446109538,3,6
v4_resampled_2,watch,1050,400,0.0011268557792262646,3,6
v4_resampled_2,watch,1050,450,0.001234492218099874,3,6
v4_resampled_2,watch,1050,500,0.001307033742291105,3,6
v4_resampled_2,watch,1050,550,0.001356090866107373,3,6
v4_resampled_2,watch,1050,600,0.0013887640030407528,3,6
v4_resampled_2,watch,1050,650,0.001410467360993148,3,6
v4_resampled_2,watch,1050,700,0.001423596315504141,3,6
v4_resampled_2,watch,1050,750,0.0014321124435271995,3,6
v4_resampled_2,watch,1050,800,0.0014372584439903105,3,6
v4_resampled_2,watch,1050,850,0.0014403742308635884,3,6
v4_resampled_2,watch,1050,900,0.0014423557232905236,3,6
v4_resampled_2,watch,1050,950,0.0014437041053443503,3,6
v4_resampled_2,watch,1050,1000,0.0014441739100845567,3,6
v4_resampled_2,watch,1100,0,0.00008518421509138511,3,6
v4_resampled_2,watch,1100,50,0.00012588826697001906,3,6
v4_resampled_2,watch,1100,100,0.0001914538597017285,3,6
v4_resampled_2,watch,1100,150,0.0002905730375400981,3,6
v4_resampled_2,watch,1100,200,0.0004332805437652821,3,6
v4_resampled_2,watch,1100,250,0.0005982216456852278,3,6
v4_resampled_2,watch,1100,300,0.0007692265783576818,3,6
v4_resampled_2,watch,1100,350,0.0009139381156925893,3,6
v4_resampled_2,watch,1100,400,0.0010348276361156897,3,6
v4_resampled_2,watch,1100,450,0.0011336736141484497,3,6
v4_resampled_2,watch,1100,500,0.0012002908116487256,3,6
v4_resampled_2,watch,1100,550,0.0012453415345622454,3,6
v4_resampled_2,watch,1100,600,0.0012753463192743334,3,6
v4_resampled_2,watch,1100,650,0.001295277205745953,3,6
v4_resampled_2,watch,1100,700,0.001307333943805734,3,6
v4_resampled_2,watch,1100,750,0.0013151545760405096,3,6
v4_resampled_2,watch,1100,800,0.0013198803125481111,3,6
v4_resampled_2,watch,1100,850,0.0013227416391030748,3,6
v4_resampled_2,watch,1100,900,0.001324561306856436,3,6
v4_resampled_2,watch,1100,950,0.0013257995691425826,3,6
v4_resampled_2,watch,1100,1000,0.0013262310058336892,3,6
v4_resampled_2,watch,1100,1050,0.0013264879226919616,3,6
v4_resampled_2,watch,1150,0,0.00008009674051690466,3,6
v4_resampled_2,watch,1150,50,0.00011836981584913588,3,6
