prior_version,object,price,theta,probability,utterance_cost,alpha
v4_resampled_1,coffee maker,72,0,0.000007670082080336839,8,4
v4_resampled_1,coffee maker,72,4,0.00000771940021551866,8,4
v4_resampled_1,coffee maker,72,8,0.000007826867044899496,8,4
v4_resampled_1,coffee maker,72,12,0.000008060139333704634,8,4
v4_resampled_1,coffee maker,72,16,0.000008397411873079699,8,4
v4_resampled_1,coffee maker,72,20,0.000008851954687397779,8,4
v4_resampled_1,coffee maker,72,24,0.00000945135043129834,8,4
v4_resampled_1,coffee maker,72,28,0.000010240150743346095,8,4
v4_resampled_1,coffee maker,72,32,0.000011209225157435753,8,4
v4_resampled_1,coffee maker,72,36,0.000012377295330916168,8,4
v4_resampled_1,coffee maker,72,40,0.000013770636607827482,8,4
v4_resampled_1,coffee maker,72,44,0.00001562699726841661,8,4
v4_resampled_1,coffee maker,72,48,0.00001789073405245896,8,4
v4_resampled_1,coffee maker,72,52,0.000020429902849572895,8,4
v4_resampled_1,coffee maker,72,56,0.000023777589628394334,8,4
v4_resampled_1,coffee maker,72,60,0.000028018785495991407,8,4
v4_resampled_1,coffee maker,72,64,0.00003353855793256006,8,4
v4_resampled_1,coffee maker,72,68,0.00004086410906522025,8,4
v4_resampled_1,coffee maker,76,0,0.000007547136044241932,8,4
v4_resampled_1,coffee maker,76,4,0.000007595663644307637,8,4
v4_resampled_1,coffee maker,76,8,0.000007701407855788694,8,4
v4_resampled_1,coffee maker,76,12,0.00000793094095341713,8,4
v4_resampled_1,coffee maker,76,16,0.000008262807250542741,8,4
v4_resampled_1,coffee maker,76,20,0.000008710064062355147,8,4
v4_resampled_1,coffee maker,76,24,0.00000929985191288604,8,4
v4_resampled_1,coffee maker,76,28,0.000010076008309181483,8,4
v4_resampled_1,coffee maker,76,32,0.000011029549140104051,8,4
v4_resampled_1,coffee maker,76,36,0.000012178895967966307,8,4
v4_resampled_1,coffee maker,76,40,0.000013549902961472292,8,4
v4_resampled_1,coffee maker,76,44,0.000015376507462689054,8,4
v4_resampled_1,coffee maker,76,48,0.000017603958133826074,8,4
v4_resampled_1,coffee maker,76,52,0.000020102425836048025,8,4
v4_resampled_1,coffee maker,76,56,0.000023396451543810105,8,4
v4_resampled_1,coffee maker,76,60,0.000027569664016345655,8,4
v4_resampled_1,coffee maker,76,64,0.00003300095837222183,8,4
v4_resampled_1,coffee maker,76,68,0.00004020908605823079,8,4
v4_resampled_1,coffee maker,76,72,0.0000499574218517009,8,4
v4_resampled_1,coffee maker,80,0,0.000007404771135781006,8,4
v4_resampled_1,coffee maker,80,4,0.000007452383338628363,8,4
v4_resampled_1,coffee maker,80,8,0.000007556132851074008,8,4
v4_resampled_1,coffee maker,80,12,0.000007781336166088077,8,4
v4_resampled_1,coffee maker,80,16,0.000008106942324965905,8,4
v4_resampled_1,coffee maker,80,20,0.000008545762337083883,8,4
v4_resampled_1,coffee maker,80,24,0.000009124424762968879,8,4
v4_resampled_1,coffee maker,80,28,0.00000988594018371254,8,4
v4_resampled_1,coffee maker,80,32,0.000010821493959371666,8,4
v4_resampled_1,coffee maker,80,36,0.000011949160158319946,8,4
v4_resampled_1,coffee maker,80,40,0.000013294305250836611,8,4
v4_resampled_1,coffee maker,80,44,0.000015086453717196439,8,4
v4_resampled_1,coffee maker,80,48,0.000017271887017898004,8,4
v4_resampled_1,coffee maker,80,52,0.00001972322503759743,8,4
v4_resampled_1,coffee maker,80,56,0.00002295511410629489,8,4
v4_resampled_1,coffee maker,80,60,0.00002704960545757874,8,4
v4_resampled_1,coffee maker,80,64,0.00003237844694666326,8,4
v4_resampled_1,coffee maker,80,68,0.00003945060458626281,8,4
v4_resampled_1,coffee maker,80,72,0.00004901505328338981,8,4
v4_resampled_1,coffee maker,80,76,0.0000614235797039295,8,4
v4_resampled_1,coffee maker,68,0,0.000007349410962090646,8,4
v4_resampled_1,coffee maker,68,4,0.000007396667202576565,8,4
v4_resampled_1,coffee maker,68,8,0.000007499641054178173,8,4
v4_resampled_1,coffee maker,68,12,0.000007723160685198986,8,4
v4_resampled_1,coffee maker,68,16,0.000008046332519885076,8,4
v4_resampled_1,coffee maker,68,20,0.000008481871788865409,8,4
v4_resampled_1,coffee maker,68,24,0.00000905620796997963,8,4
v4_resampled_1,coffee maker,68,28,0.000009812030084990075,8,4
v4_resampled_1,coffee maker,68,32,0.00001074058939470731,8,4
v4_resampled_1,coffee maker,68,36,0.000011859824840632428,8,4
v4_resampled_1,coffee maker,68,40,0.000013194913246103007,8,4
v4_resampled_1,coffee maker,68,44,0.000014973663101140854,8,4
v4_resampled_1,coffee maker,68,48,0.000017142757481314424,8,4
v4_resampled_1,coffee maker,68,52,0.000019575768601227773,8,4
v4_resampled_1,coffee maker,68,56,0.00002278349514863855,8,4
v4_resampled_1,coffee maker,68,60,0.000026847374918791226,8,4
v4_resampled_1,coffee maker,68,64,0.00003213637647427167,8,4
v4_resampled_1,coffee maker,84,0,0.000007139874663714348,8,4
v4_resampled_1,coffee maker,84,4,0.0000071857835992587815,8,4
v4_resampled_1,coffee maker,84,8,0.000007285821602014023,8,4
v4_resampled_1,coffee maker,84,12,0.000007502968548701395,8,4
v4_resampled_1,coffee maker,84,16,0.000007816926552465677,8,4
v4_resampled_1,coffee maker,84,20,0.000008240048324766234,8,4
v4_resampled_1,coffee maker,84,24,0.000008798009822516743,8,4
v4_resampled_1,coffee maker,84,28,0.000009532282976797257,8,4
v4_resampled_1,coffee maker,84,32,0.000010434368480438796,8,4
v4_resampled_1,coffee maker,84,36,0.000011521693824512207,8,4
v4_resampled_1,coffee maker,84,40,0.000012818718025391289,8,4
v4_resampled_1,coffee maker,84,44,0.000014546754610714797,8,4
v4_resampled_1,coffee maker,84,48,0.000016654006754878717,8,4
v4_resampled_1,coffee maker,84,52,0.000019017651207639344,8,4
v4_resampled_1,coffee maker,84,56,0.00002213392346702421,8,4
v4_resampled_1,coffee maker,84,60,0.00002608193948585381,8,4
v4_resampled_1,coffee maker,84,64,0.00003122014830246595,8,4
v4_resampled_1,coffee maker,84,68,0.00003803930830388379,8,4
v4_resampled_1,coffee maker,84,72,0.00004726160075192835,8,4
v4_resampled_1,coffee maker,84,76,0.000059226227582315594,8,4
v4_resampled_1,coffee maker,84,80,0.0000748707612643227,8,4
v4_resampled_1,coffee maker,64,0,0.000007011135694301098,8,4
v4_resampled_1,coffee maker,64,4,0.000007056216846540142,8,4
v4_resampled_1,coffee maker,64,8,0.000007154451065618076,8,4
v4_resampled_1,coffee maker,64,12,0.000007367682639074849,8,4
v4_resampled_1,coffee maker,64,16,0.000007675979670938718,8,4
v4_resampled_1,coffee maker,64,20,0.000008091472141120174,8,4
v4_resampled_1,coffee maker,64,24,0.000008639373043751546,8,4
v4_resampled_1,coffee maker,64,28,0.000009360406530166447,8,4
v4_resampled_1,coffee maker,64,32,0.000010246226544071637,8,4
v4_resampled_1,coffee maker,64,36,0.000011313946341716512,8,4
v4_resampled_1,coffee maker,64,40,0.000012587583919329886,8,4
v4_resampled_1,coffee maker,64,44,0.00001428446230376318,8,4
v4_resampled_1,coffee maker,64,48,0.00001635371861717213,8,4
v4_resampled_1,coffee maker,64,52,0.00001867474423343506,8,4
v4_resampled_1,coffee maker,64,56,0.000021734827036004543,8,4
v4_resampled_1,coffee maker,64,60,0.000025611656439181708,8,4
v4_resampled_1,coffee maker,88,0,0.000006746527625416174,8,4
v4_resampled_1,coffee maker,88,4,0.000006789907364766203,8,4
v4_resampled_1,coffee maker,88,8,0.000006884434115019909,8,4
v4_resampled_1,coffee maker,88,12,0.000007089618091434279,8,4
v4_resampled_1,coffee maker,88,16,0.000007386279649988072,8,4
v4_resampled_1,coffee maker,88,20,0.000007786090971641681,8,4
v4_resampled_1,coffee maker,88,24,0.000008313313484051177,8,4
v4_resampled_1,coffee maker,88,28,0.000009007134363727215,8,4
v4_resampled_1,coffee maker,88,32,0.00000985952254383555,8,4
v4_resampled_1,coffee maker,88,36,0.00001088694540727699,8,4
v4_resampled_1,coffee maker,88,40,0.00001211251448435546,8,4
v4_resampled_1,coffee maker,88,44,0.000013745350788872598,8,4
v4_resampled_1,coffee maker,88,48,0.00001573651106463619,8,4
v4_resampled_1,coffee maker,88,52,0.000017969938589387157,8,4
v4_resampled_1,coffee maker,88,56,0.000020914530459200294,8,4
v4_resampled_1,coffee maker,88,60,0.000024645044003364167,8,4
v4_resampled_1,coffee maker,88,64,0.00002950018073322897,8,4
v4_resampled_1,coffee maker,88,68,0.000035943662376611904,8,4
v4_resampled_1,coffee maker,88,72,0.00004465788408229541,8,4
v4_resampled_1,coffee maker,88,76,0.000055963360612468895,8,4
v4_resampled_1,coffee maker,88,80,0.00007074601207956153,8,4
v4_resampled_1,coffee maker,88,84,0.00008990502819963164,8,4
v4_resampled_1,coffee maker,60,0,0.000006679405662390524,8,4
v4_resampled_1,coffee maker,60,4,0.000006722353811829039,8,4
v4_resampled_1,coffee maker,60,8,0.00000681594010480052,8,4
v4_resampled_1,coffee maker,60,12,0.000007019082682729128,8,4
v4_resampled_1,coffee maker,60,16,0.000007312792722031825,8,4
v4_resampled_1,coffee maker,60,20,0.00000770862627582632,8,4
v4_resampled_1,coffee maker,60,24,0.000008230603392092915,8,4
v4_resampled_1,coffee maker,60,28,0.000008917521369710626,8,4
v4_resampled_1,coffee maker,60,32,0.000009761429043833454,8,4
v4_resampled_1,coffee maker,60,36,0.00001077862996151539,8,4
v4_resampled_1,coffee maker,60,40,0.000011992005713843101,8,4
v4_resampled_1,coffee maker,60,44,0.000013608596746104033,8,4
v4_resampled_1,coffee maker,60,48,0.00001557994674407307,8,4
v4_resampled_1,coffee maker,60,52,0.000017791153646889295,8,4
v4_resampled_1,coffee maker,60,56,0.000020706449440619356,8,4
v4_resampled_1,coffee maker,56,0,0.000006423118143901913,8,4
v4_resampled_1,coffee maker,56,4,0.000006464418381056092,8,4
v4_resampled_1,coffee maker,56,8,0.000006554413785855344,8,4
v4_resampled_1,coffee maker,56,12,0.0000067497618218998535,8,4
v4_resampled_1,coffee maker,56,16,0.000007032202263137585,8,4
v4_resampled_1,coffee maker,56,20,0.000007412847759137061,8,4
v4_resampled_1,coffee maker,56,24,0.000007914796713229141,8,4
v4_resampled_1,coffee maker,56,28,0.00000857535777935095,8,4
v4_resampled_1,coffee maker,56,32,0.000009386884877331764,8,4
v4_resampled_1,coffee maker,56,36,0.000010365055990241613,8,4
v4_resampled_1,coffee maker,56,40,0.00001153187474689081,8,4
v4_resampled_1,coffee maker,56,44,0.00001308643749025749,8,4
v4_resampled_1,coffee maker,56,48,0.000014982147165630668,8,4
v4_resampled_1,coffee maker,56,52,0.000017108510482260968,8,4
v4_resampled_1,coffee maker,92,0,0.000006189597272483608,8,4
v4_resampled_1,coffee maker,92,4,0.000006229395985431927,8,4
v4_resampled_1,coffee maker,92,8,0.00000631611948943761,8,4
v4_resampled_1,coffee maker,92,12,0.000006504365391816646,8,4
v4_resampled_1,coffee maker,92,16,0.000006776537340947591,8,4
v4_resampled_1,coffee maker,92,20,0.000007143343971471493,8,4
