ebay,headphones,15.2704329300392,0.309881076714822,0.002329965454254201,1,1
ebay,headphones,15.2704329300392,2.44710277004688,0.0023694777911250167,1,1
ebay,headphones,15.2704329300392,4.58432446337894,0.0024320321459251684,1,1
ebay,headphones,15.2704329300392,6.72154615671099,0.002516919971890382,1,1
ebay,headphones,15.2704329300392,8.85876785004305,0.0026195684592926084,1,1
ebay,headphones,15.2704329300392,10.9959895433751,0.0027358737115496324,1,1
ebay,headphones,15.2704329300392,13.1332112367072,0.0028649228437222407,1,1
ebay,headphones,13.1332112367072,0.309881076714822,0.0023277248640345676,1,1
ebay,headphones,13.1332112367072,2.44710277004688,0.0023671992042237646,1,1
ebay,headphones,13.1332112367072,4.58432446337894,0.002429693404194022,1,1
ebay,headphones,13.1332112367072,6.72154615671099,0.0025144995985486524,1,1
ebay,headphones,13.1332112367072,8.85876785004305,0.0026170493749607593,1,1
ebay,headphones,13.1332112367072,10.9959895433751,0.002733242783323178,1,1
ebay,headphones,10.9959895433751,0.309881076714822,0.002294346792205912,1,1
ebay,headphones,10.9959895433751,2.44710277004688,0.002333255095840454,1,1
ebay,headphones,10.9959895433751,4.58432446337894,0.0023948531693278475,1,1
ebay,headphones,10.9959895433751,6.72154615671099,0.0024784432976042137,1,1
ebay,headphones,10.9959895433751,8.85876785004305,0.00257952257642617,1,1
ebay,headphones,17.4076546233713,0.309881076714822,0.0022767263487574133,1,1
ebay,headphones,17.4076546233713,2.44710277004688,0.002315335838992778,1,1
ebay,headphones,17.4076546233713,4.58432446337894,0.0023764608430322147,1,1
ebay,headphones,17.4076546233713,6.72154615671099,0.002459409004220972,1,1
ebay,headphones,17.4076546233713,8.85876785004305,0.002559712000345676,1,1
ebay,headphones,17.4076546233713,10.9959895433751,0.0026733597077951425,1,1
ebay,headphones,17.4076546233713,13.1332112367072,0.002799460100813931,1,1
ebay,headphones,17.4076546233713,15.2704329300392,0.0029381855356149338,1,1
ebay,headphones,8.85876785004305,0.309881076714822,0.0022010957157167525,1,1
ebay,headphones,8.85876785004305,2.44710277004688,0.002238422636270666,1,1
ebay,headphones,8.85876785004305,4.58432446337894,0.0022975171271776623,1,1
ebay,headphones,8.85876785004305,6.72154615671099,0.0023777098311971033,1,1
ebay,headphones,19.5448763167033,0.309881076714822,0.002171708181239167,1,1
ebay,headphones,19.5448763167033,2.44710277004688,0.002208536738111352,1,1
ebay,headphones,19.5448763167033,4.58432446337894,0.0022668422395270855,1,1
ebay,headphones,19.5448763167033,6.72154615671099,0.0023459642650488157,1,1
ebay,headphones,19.5448763167033,8.85876785004305,0.0024416406019988823,1,1
ebay,headphones,19.5448763167033,10.9959895433751,0.002550046101053169,1,1
ebay,headphones,19.5448763167033,13.1332112367072,0.0026703298827759174,1,1
ebay,headphones,19.5448763167033,15.2704329300392,0.002802656353134437,1,1
ebay,headphones,19.5448763167033,17.4076546233713,0.0029452724820743467,1,1
ebay,headphones,21.6820980100354,0.309881076714822,0.002060634797291066,1,1
